ep,feasible,reward,J_norm,J_raw,mean_surplus,var_surplus,cohesion_pen,min_pressure,baseline,entropy,best_J_norm_so_far,elapsed_s
5000,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8119103159207475,1.238409399986267,3.7101571237095827,0.10160070000000587
5050,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8123997414494166,0.6422793865203857,3.7101571237095827,0.09819149999998444
5100,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.808976921388092,0.21422246098518372,3.7101571237095827,0.09148030000000063
5150,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8129339145772443,1.0334641933441162,3.7101571237095827,0.09334739999997055
5200,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.813173517609484,0.21422246098518372,3.7101571237095827,0.09085720000001629
5250,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.817280553451315,0.7384076118469238,3.7101571237095827,0.09060470000002852
5300,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.809997881878875,0.8634076118469238,3.7101571237095827,0.09497419999996737
5350,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.8104819675477675,1.2384058237075806,3.7101571237095827,0.09146350000003167
5400,1,-3.830344538871912,3.830344538871912,30.075869737892326,13.460568374568073,0.9330591444002084,0.35555555555555557,23.664100523366077,-3.814236791545977,0.5053673982620239,3.7101571237095827,0.09220420000008289
5450,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.8133140483395325,0.38068345189094543,3.7101571237095827,0.08355570000003354
5500,1,-3.794262626449848,3.794262626449848,29.981861871059802,13.442137164376854,0.9214180696575868,0.3333333333333334,23.664100523366077,-3.81025295948217,0.3806852400302887,3.7101571237095827,0.09415500000000065
